TransactionID,CustomerID,Date,ProductID,ProductName,Category,Quantity,PricePerUnit,PaymentMethod,Status,TotalAmount,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,CustomerSentimentScore,Churn,AcquisitionSource
T00123,C0275,2024-12-12,P439,Often,Accessories,2,426.82,Debit Card,Pending,853.64,43.0,Female,North Dianamouth,,40,9008.85,Home Goods,2024-02-24,1.1,11.55,High,1.03,0.34,1,Outlet
T00124,C0039,2024-10-17,P937,Republican,Home Goods,1,429.84,Apple Pay,Canceled,429.84,28.0,Male,Lake Kelseychester,Bronze,67,8618.25,Home Goods,2024-03-31,4.94,27.21,Medium,3.66,0.71,1,Outlet
T00125,C0308,2024-04-01,P246,Civil,Fitness,1,137.99,PayPal,Canceled,137.99,21.0,Male,Buckborough,Silver,89,9661.81,Home Goods,2024-10-28,9.14,23.67,Medium,12.2,0.47,0,Outlet
T00126,C0046,2024-04-01,P909,Talk,Accessories,1,71.55,PayPal,Canceled,71.55,43.0,,East Christinemouth,Bronze,65,2376.27,Clothing,2024-04-29,9.42,21.03,Medium,10.21,0.48,0,Social Media - X
T00127,C0500,2023-04-16,P763,Imagine,Home Goods,2,118.08,Debit Card,Pending,236.16,60.0,Male,Lake Bonnieberg,Gold,96,4279.58,Accessories,2024-07-25,6.25,5.46,Medium,11.13,0.72,1,Outlet
T00128,C0446,2023-01-28,P754,Research,Home Goods,1,272.77,PayPal,Pending,272.77,,Female,Grossfort,Platinum,80,2612.9,Home Goods,2023-09-14,7.01,26.01,Medium,3.86,0.98,0,Outlet
T00129,C0084,2023-10-24,P608,Personal,Fitness,4,487.28,Apple Pay,Canceled,1949.12,60.0,Female,North Joyceville,Platinum,99,8973.85,Fitness,2023-02-21,7.77,27.69,High,8.68,0.73,0,Social Media - Facebook
T00130,C0365,2024-02-29,P141,Exactly,Home Goods,3,56.92,Credit Card,Completed,170.76,56.0,Male,East Daniel,Bronze,8,4834.19,Fitness,2023-07-13,4.81,25.66,Medium,5.09,0.77,0,Social Media - TikTok
T00131,C0181,2024-02-10,P650,Product,Home Goods,1,368.45,PayPal,Completed,368.45,51.0,Male,North Ryanton,Silver,63,8908.29,Home Goods,2023-07-28,3.64,21.64,Medium,4.39,0.64,0,Outlet
T00132,C0303,2024-04-28,P330,Republican,Electronics,2,403.38,Credit Card,Completed,806.76,27.0,Female,Russellbury,,98,3263.96,Accessories,2024-07-08,2.03,27.17,Medium,8.49,0.85,0,Online Ads
T00133,C0395,2024-11-28,P658,,Clothing,5,285.73,,Canceled,1428.65,21.0,Female,Kathleenhaven,Platinum,77,7220.05,Home Goods,2023-11-20,3.01,26.5,Medium,18.98,0.59,0,Outlet
T00134,C0255,2024-04-03,P523,,Accessories,4,152.91,Credit Card,Completed,611.64,34.0,Female,,Gold,17,1065.46,Fitness,2024-09-01,4.91,11.0,Low,6.33,0.33,0,Social Media - Facebook
T00135,C0415,2023-11-16,P531,Lawyer,Fitness,3,482.93,Apple Pay,Pending,1448.79,32.0,Male,Martinfort,Silver,15,7248.02,Clothing,2024-04-30,6.92,24.51,Low,10.56,0.43,0,Online Ads
T00136,C0307,2023-02-18,P861,Hair,Clothing,5,122.15,Debit Card,Completed,610.75,21.0,Female,North Zacharyhaven,Silver,11,7507.92,Clothing,2023-03-22,4.27,27.75,Medium,16.91,0.46,1,Online Ads
T00137,C0319,2024-12-14,P484,Hard,Accessories,3,160.92,Apple Pay,Canceled,482.76,43.0,Female,Port Christopher,Platinum,17,607.12,Accessories,2023-06-07,8.29,28.74,Low,12.15,0.33,1,Outlet
T00138,C0491,2023-07-24,P102,Among,Accessories,3,64.28,PayPal,Completed,192.84,19.0,Female,East Saraport,,64,8364.52,Fitness,2023-11-20,8.04,21.44,Medium,8.37,0.41,1,Online Ads
T00139,C0379,2024-11-24,P389,Rich,Electronics,5,276.95,PayPal,Pending,1384.75,23.0,Male,South Sabrina,Bronze,13,1447.5,Clothing,2024-03-18,2.43,17.22,Low,19.58,0.44,1,Outlet
T00140,C0373,2024-02-05,P843,Area,Fitness,5,149.04,PayPal,Pending,745.1999999999999,63.0,Female,,,27,6423.77,Home Goods,2024-11-03,2.91,15.19,Low,7.67,0.83,1,Outlet
T00141,C0216,2023-05-06,P811,Contain,Accessories,2,114.06,Credit Card,Completed,228.12,51.0,Male,North Nicholaschester,Bronze,78,4790.79,Electronics,2023-01-21,8.13,28.24,Low,15.55,0.96,0,Social Media - Facebook
T00142,C0287,2024-01-25,P787,Lead,Electronics,3,407.25,PayPal,Canceled,1221.75,64.0,Female,,Platinum,71,373.58,Fitness,2023-07-15,8.76,14.98,Medium,16.45,0.31,1,Social Media - X
T00143,C0080,2023-05-27,P372,,Electronics,5,320.32,,Canceled,1601.6,47.0,Female,Lake Devonchester,Platinum,93,8151.72,Fitness,2024-08-16,2.62,25.67,Medium,8.34,0.38,0,Outlet
T00144,C0242,2023-11-07,P182,Themselves,Clothing,3,343.06,Debit Card,Pending,1029.18,42.0,Male,Lake Johnland,Gold,31,451.03,Home Goods,2023-06-30,9.94,5.16,Low,18.48,0.82,1,Social Media - X
T00145,C0463,2024-08-26,P725,Sell,Electronics,5,335.03,PayPal,Completed,1675.1499999999999,46.0,Male,Lake Lukehaven,Gold,70,9865.02,Home Goods,2024-05-25,1.74,5.56,High,7.91,0.5,1,Outlet
T00146,C0487,2023-12-11,P767,Meeting,Accessories,2,158.13,Apple Pay,Pending,316.26,52.0,Female,Sanchezshire,Silver,88,5635.47,Fitness,2024-07-04,7.48,18.65,High,1.35,0.34,1,Social Media - Facebook
T00147,C0121,2024-07-19,P980,Anything,Electronics,1,488.78,Debit Card,Canceled,488.78,21.0,Female,Nicoleview,Platinum,47,8052.38,Electronics,2023-10-18,7.97,24.38,High,2.14,0.51,1,Social Media - Facebook
T00148,C0208,2024-11-17,P747,Forward,Electronics,5,186.45,PayPal,Pending,932.25,33.0,Male,Williamsborough,Silver,32,7502.37,Home Goods,2023-02-13,7.75,8.15,Medium,2.89,0.81,0,Social Media - Facebook
T00149,C0428,2024-02-11,P856,Some,Electronics,3,281.26,Credit Card,Completed,843.78,19.0,Female,Gracemouth,Silver,52,8827.82,Fitness,2023-07-07,5.9,10.46,Medium,19.26,0.32,0,Online Ads
T00150,C0275,2023-11-24,P833,Else,Home Goods,5,493.94,Credit Card,Completed,2469.7,43.0,Female,North Dianamouth,,40,9008.85,Home Goods,2024-02-24,1.1,11.55,High,1.03,0.34,1,Outlet
T00151,C0378,2024-11-11,P128,Reduce,Fitness,2,221.14,Debit Card,Completed,442.28,23.0,Male,Port Katrinaland,,89,4319.75,Electronics,2024-01-17,9.19,9.55,Medium,17.21,0.33,1,Outlet
T00152,C0212,2023-11-29,P412,Newspaper,Home Goods,5,478.81,Debit Card,Pending,2394.05,52.0,Female,South Kristinachester,Platinum,9,1254.76,Clothing,2024-08-12,2.46,27.41,High,6.4,0.4,1,Outlet
T00153,C0074,2023-06-25,P390,Technology,Fitness,4,323.48,Debit Card,Pending,1293.92,25.0,Male,Lake Andre,Gold,48,3834.5,Home Goods,2024-10-19,3.7,29.04,Medium,17.71,0.72,0,Online Ads
T00154,C0324,2024-05-16,P344,Station,Clothing,2,343.5,Debit Card,Pending,687.0,27.0,Male,Powellfurt,Bronze,17,6538.42,Fitness,2024-10-11,4.82,14.15,High,4.62,0.53,1,Social Media - TikTok
T00155,C0409,2024-01-12,P154,Discover,Accessories,2,238.54,Debit Card,Pending,477.08,53.0,Female,Leslieville,Platinum,39,8353.92,Home Goods,2023-03-31,7.03,15.89,High,18.82,0.77,0,Online Ads
T00156,C0281,2023-08-29,P406,Often,Electronics,5,226.61,Apple Pay,Completed,1133.0500000000002,22.0,Male,Theresaview,Bronze,5,705.81,Fitness,2024-08-24,8.16,16.55,Medium,13.38,0.4,1,Online Ads
T00157,C0490,2024-02-03,P441,Line,Clothing,2,12.24,,Pending,24.48,20.0,Male,Riceborough,Gold,17,7489.54,Electronics,2024-04-24,6.58,23.35,Medium,16.37,0.75,1,Social Media - Facebook
T00158,C0262,2023-10-30,P486,Party,Fitness,4,224.83,Credit Card,Completed,899.32,56.0,Male,Ambertown,Bronze,58,1407.2,Accessories,2023-06-01,5.19,14.29,Low,8.5,0.49,1,Online Ads
T00159,C0147,2023-12-03,P193,Class,Clothing,3,292.7,Apple Pay,Completed,878.0999999999999,33.0,Female,South Margaret,Silver,37,6671.36,Clothing,2023-07-01,4.73,26.78,High,4.24,0.9,0,Online Ads
T00160,C0102,2023-03-12,P506,Most,Clothing,3,317.83,PayPal,Pending,953.49,29.0,Female,,Platinum,34,8451.01,Electronics,2023-01-31,9.1,9.99,Low,18.45,0.9,1,Online Ads
T00161,C0279,2023-06-24,P100,Indeed,Clothing,3,395.38,Credit Card,Canceled,1186.1399999999999,21.0,Female,Nicholshaven,Gold,94,6249.99,Electronics,2023-06-18,1.13,10.94,Low,18.55,0.76,1,Outlet
T00162,C0105,2024-12-22,P717,Government,Electronics,1,389.17,Credit Card,Pending,389.17,61.0,Male,Jasonburgh,Silver,46,6566.67,Accessories,2024-07-30,7.99,6.46,High,7.27,0.46,1,Outlet
T00163,C0305,2024-04-10,P374,Great,Fitness,2,463.37,Debit Card,Canceled,926.74,28.0,Female,Watsonburgh,Bronze,1,5869.11,Electronics,2024-07-13,8.4,27.93,High,10.07,0.43,0,Social Media - X
T00164,C0043,2023-10-04,P232,Event,Clothing,1,234.82,PayPal,,234.82,60.0,Male,Smithport,Silver,75,353.53,Clothing,2023-12-19,2.83,8.13,Medium,1.91,0.47,0,Online Ads
T00165,C0498,2024-02-04,P715,Under,Fitness,2,22.56,Debit Card,Pending,45.12,46.0,Male,Port Michaelhaven,Bronze,2,4511.46,Clothing,2024-03-09,6.78,20.56,High,19.66,0.82,0,Online Ads
T00166,C0041,2023-12-16,P256,Produce,Home Goods,4,433.96,Credit Card,Completed,1735.84,20.0,Female,,Silver,14,2621.23,Electronics,2024-07-05,5.26,24.87,Low,19.7,0.64,1,Outlet
T00167,C0320,2023-08-18,P220,Receive,Accessories,5,56.72,Apple Pay,Pending,283.6,52.0,Male,Smithtown,Platinum,93,5796.03,Clothing,2024-07-29,7.54,5.8,Low,3.12,0.41,0,Social Media - Facebook
T00168,C0225,2024-12-21,P154,Economic,Fitness,4,387.02,Credit Card,Completed,1548.08,51.0,Female,Bakerberg,Bronze,79,5014.3,Accessories,2023-05-29,1.32,26.52,Medium,8.14,0.97,1,Online Ads
T00169,C0257,2024-02-22,P537,Foreign,Clothing,2,103.88,Debit Card,Pending,207.76,19.0,,Williamsland,Silver,32,8648.16,Fitness,2024-01-08,9.71,12.56,Low,10.41,0.72,0,Social Media - TikTok
T00170,C0177,2024-02-04,P721,Whom,Accessories,3,157.57,,Completed,472.71,60.0,,Lake Haileyberg,Silver,48,2512.45,Electronics,2023-06-21,4.81,19.46,High,7.37,0.75,1,Online Ads
T00171,C0163,2024-06-16,P668,Everybody,Electronics,3,262.34,Apple Pay,Canceled,787.02,,,Port Maxwell,Platinum,36,8907.89,Accessories,2024-04-10,6.65,10.14,Low,19.67,0.57,1,Outlet
T00172,C0056,2023-10-24,P223,Term,Accessories,3,412.94,Debit Card,Pending,1238.82,25.0,Female,Perkinsview,,58,2709.34,Clothing,2023-02-25,2.36,21.3,High,10.1,0.79,0,Social Media - X
T00173,C0020,2024-10-28,P130,Way,Electronics,1,150.9,,Canceled,150.9,60.0,Male,Port Sara,Platinum,91,4017.88,Electronics,2023-10-04,8.06,10.75,Low,6.73,0.38,1,Online Ads
T00174,C0407,2023-12-03,P765,Once,Accessories,1,383.94,PayPal,Completed,383.94,45.0,Female,South Jasonville,Gold,75,5690.24,Electronics,2023-08-07,2.02,16.76,Medium,2.51,0.78,1,Social Media - X
T00175,C0353,2024-08-17,P549,Letter,Fitness,5,190.36,Debit Card,Canceled,951.8000000000001,18.0,Female,East Heatherbury,Bronze,23,5408.81,Fitness,2023-03-25,5.91,12.63,Medium,2.23,0.39,1,Online Ads
T00176,C0275,2024-01-18,P460,,Electronics,3,27.01,Credit Card,Completed,81.03,43.0,Female,North Dianamouth,,40,9008.85,Home Goods,2024-02-24,1.1,11.55,High,1.03,0.34,1,Outlet
T00177,C0464,2024-08-22,P820,Themselves,Accessories,2,41.19,Apple Pay,Canceled,82.38,64.0,Female,Kristinmouth,Platinum,31,6259.23,Clothing,2024-06-06,2.25,26.53,Low,17.21,0.91,0,Online Ads
T00178,C0403,2024-11-02,P746,Worker,Clothing,3,157.78,Credit Card,Completed,473.34000000000003,60.0,Male,Deanhaven,,13,4218.28,Home Goods,2024-03-11,8.1,21.09,Low,15.48,0.37,1,Social Media - Instagram
T00179,C0413,2024-01-06,P103,Peace,Clothing,1,441.32,PayPal,Canceled,441.32,57.0,Female,Carrollview,Bronze,96,809.69,Fitness,2023-10-15,3.27,20.07,High,11.92,0.51,1,Online Ads
T00180,C0185,2023-07-18,P432,Both,Accessories,5,437.24,Debit Card,Canceled,2186.2,32.0,Male,Whiteport,Silver,30,2589.22,Accessories,2024-06-17,2.17,11.91,Low,10.81,0.41,1,Outlet
T00181,C0407,2024-07-11,P630,Full,Electronics,5,338.08,Credit Card,Pending,1690.3999999999999,45.0,Female,South Jasonville,Gold,75,5690.24,Electronics,2023-08-07,2.02,16.76,Medium,2.51,0.78,1,Social Media - X
T00182,C0037,2024-03-14,P558,Respond,Fitness,4,214.49,Apple Pay,Completed,857.96,37.0,Male,Johnsonborough,Platinum,25,1601.67,Fitness,2023-11-15,2.08,29.23,Low,11.96,0.36,0,Outlet
T00183,C0209,2023-08-19,P346,Dinner,Clothing,5,113.86,Apple Pay,Pending,569.3,27.0,Female,South Valeriemouth,Gold,45,9614.21,Clothing,2024-08-21,1.95,15.45,High,13.94,0.59,1,Social Media - Facebook
T00184,C0469,2023-06-27,P285,After,Fitness,4,453.41,Credit Card,Canceled,1813.64,56.0,Female,Carlshire,Bronze,4,8894.34,Home Goods,2024-10-17,5.15,6.69,Low,1.04,0.72,0,Social Media - Instagram
T00185,C0205,2024-01-21,P184,This,Electronics,5,82.68,Credit Card,Pending,413.40000000000003,33.0,Female,Gonzalesmouth,Bronze,91,6462.55,Electronics,2024-05-09,3.86,19.43,Medium,11.58,0.71,1,Outlet
T00186,C0444,2024-08-14,P407,Produce,Accessories,1,167.84,Apple Pay,Canceled,167.84,46.0,Male,West Blakehaven,Gold,58,818.6,Fitness,2023-10-18,3.82,12.95,High,10.06,0.8,1,Social Media - Facebook
T00187,C0225,2024-10-18,P395,Politics,Fitness,1,225.69,Apple Pay,Completed,225.69,51.0,Female,Bakerberg,Bronze,79,5014.3,Accessories,2023-05-29,1.32,26.52,Medium,8.14,0.97,1,Online Ads
T00188,C0143,2024-08-06,P815,Yet,Fitness,4,385.22,Apple Pay,Pending,1540.88,61.0,Female,North Peterfort,Platinum,24,4313.27,Fitness,2024-10-25,1.18,21.24,Medium,9.14,0.47,1,Outlet
T00189,C0303,2024-07-13,P888,Price,Accessories,2,418.88,Apple Pay,Canceled,837.76,27.0,Female,Russellbury,,98,3263.96,Accessories,2024-07-08,2.03,27.17,Medium,8.49,0.85,0,Online Ads
T00190,C0288,2023-04-27,P652,Indicate,Accessories,4,89.92,PayPal,Pending,359.68,,Female,Lake Christopher,,7,596.46,Fitness,2024-07-19,9.69,11.03,Medium,2.45,0.9,0,Online Ads
T00191,C0011,2023-04-09,P582,Miss,Fitness,1,258.58,Debit Card,Completed,258.58,45.0,Male,South Morgan,Gold,96,1087.56,Clothing,2024-03-06,6.96,14.91,High,17.34,0.8,0,Outlet
T00192,C0203,2024-04-21,P153,Defense,Clothing,3,262.27,PayPal,Pending,786.81,41.0,Female,Larsenton,Gold,63,5277.31,Clothing,2023-02-24,1.06,17.72,High,8.91,0.6,0,Outlet
T00193,C0454,2023-07-03,P518,Live,Electronics,1,83.37,PayPal,Pending,83.37,55.0,Female,Lake Victor,Bronze,59,3725.95,Fitness,2023-11-19,9.2,16.33,Medium,18.79,0.38,1,Outlet
T00194,C0070,2024-01-24,P580,Nor,Clothing,2,269.61,PayPal,Canceled,539.22,43.0,Female,,Platinum,74,6611.02,Home Goods,2024-05-01,5.45,12.8,Medium,1.86,0.66,0,Online Ads
T00195,C0102,2023-06-02,P211,New,Home Goods,2,238.35,PayPal,,476.7,29.0,Female,,Platinum,34,8451.01,Electronics,2023-01-31,9.1,9.99,Low,18.45,0.9,1,Online Ads
T00196,C0204,2024-10-31,P218,Less,Clothing,1,262.2,PayPal,Pending,262.2,63.0,Female,Port Kevinhaven,Silver,52,9481.0,Electronics,2023-11-12,5.45,28.47,Low,16.57,0.58,0,Online Ads
T00197,C0421,2024-01-14,P350,Moment,Accessories,5,429.46,,Completed,2147.2999999999997,38.0,Male,,Platinum,42,8054.57,Accessories,2024-12-27,8.76,8.31,Medium,7.35,0.75,1,Online Ads
T00198,C0182,2023-06-12,P882,Share,Home Goods,4,327.09,Apple Pay,Canceled,1308.36,60.0,Female,South Deborahbury,Silver,95,5159.04,Home Goods,2023-09-20,1.65,7.94,Medium,11.31,0.87,0,Outlet
T00199,C0386,2024-03-26,P473,Never,Accessories,1,300.64,Credit Card,Canceled,300.64,46.0,Female,,Bronze,85,7403.51,Clothing,2023-11-10,2.81,25.53,High,2.71,0.9,0,Social Media - Instagram
T00200,C0458,2024-05-19,P857,Office,Home Goods,3,362.88,PayPal,Pending,1088.6399999999999,30.0,Female,Barrmouth,Silver,20,4471.94,Home Goods,2023-08-21,4.95,10.54,Low,3.78,0.34,0,Outlet
T00201,C0214,2023-07-26,P197,Unit,Clothing,5,48.9,Apple Pay,Completed,244.5,24.0,Female,South Louis,Gold,38,490.06,Clothing,2023-08-18,6.69,5.09,Low,12.21,0.99,0,Outlet
T00202,C0453,2024-02-15,P947,Through,Fitness,4,34.37,Debit Card,Pending,137.48,58.0,Female,West Elizabethberg,Gold,50,9246.0,Clothing,2023-10-16,4.86,23.43,Medium,10.7,0.53,0,Online Ads
T00203,C0405,2023-10-14,P429,Lead,Home Goods,5,241.69,,Canceled,1208.45,53.0,Male,West Jessicaville,Bronze,50,4982.8,Accessories,2023-03-26,5.0,10.26,Medium,2.89,0.72,0,Online Ads
T00204,C0386,2024-09-13,P189,Order,Clothing,3,336.23,Debit Card,Canceled,1008.69,46.0,Female,,Bronze,85,7403.51,Clothing,2023-11-10,2.81,25.53,High,2.71,0.9,0,Social Media - Instagram
T00205,C0098,2023-11-22,P515,Piece,Accessories,4,38.72,Credit Card,Completed,154.88,45.0,Male,East Davidside,Bronze,20,9144.29,Electronics,2024-05-05,6.95,27.47,Low,18.65,0.72,0,Social Media - TikTok
T00206,C0180,2023-07-09,P392,Deep,Home Goods,2,43.02,PayPal,Completed,86.04,57.0,Male,South Jeffreybury,Gold,94,3129.03,Home Goods,2024-02-22,7.52,8.63,High,9.62,0.95,0,Online Ads
T00207,C0233,2025-01-05,P354,Certain,Clothing,4,27.63,Credit Card,Pending,110.52,19.0,Female,Lake Darlene,Bronze,60,8378.76,Fitness,2023-04-06,4.48,26.53,High,10.99,0.57,0,Outlet
T00208,C0167,2024-12-18,P779,May,Clothing,5,134.45,Debit Card,Canceled,672.25,39.0,Male,North Timothyborough,Silver,78,7859.9,Accessories,2023-07-24,8.35,9.98,High,3.88,0.68,0,Social Media - X
T00209,C0341,2024-11-27,P993,Owner,Home Goods,2,388.83,Credit Card,Completed,777.66,25.0,Female,Jilliantown,Silver,36,9791.89,Fitness,2024-10-01,5.22,29.61,High,1.31,0.92,1,Outlet
T00210,C0420,2023-06-10,P513,But,Clothing,5,403.51,Debit Card,Completed,2017.55,,Male,South Jessicabury,Platinum,26,2741.55,Fitness,2023-02-19,1.54,9.7,Low,2.38,0.75,0,Social Media - Instagram
T00211,C0089,2023-06-17,P566,Similar,Electronics,5,493.47,Debit Card,Completed,2467.3500000000004,33.0,Male,Nguyenhaven,Gold,88,3900.77,Fitness,2024-08-19,3.61,25.03,Low,12.59,0.87,0,Online Ads
T00212,C0106,2024-10-21,P941,Capital,Fitness,1,92.47,Credit Card,Pending,92.47,26.0,Male,South Markbury,Bronze,37,8529.99,Home Goods,2023-12-14,4.1,15.14,High,10.5,0.94,1,Outlet
T00213,C0430,2024-10-16,P932,Let,Clothing,4,247.96,Debit Card,Pending,991.84,45.0,Male,Martinton,Silver,44,7772.04,Fitness,2024-10-03,9.91,25.29,Medium,10.85,0.52,1,Social Media - X
T00214,C0031,2024-05-15,P110,Out,Electronics,2,279.51,Apple Pay,Completed,559.02,62.0,Female,Hoodville,Bronze,70,7997.84,Clothing,2023-05-28,9.84,18.62,High,16.61,0.87,1,Outlet
T00215,C0288,2024-10-16,P148,Report,Electronics,3,70.99,,Completed,212.96999999999997,,Female,Lake Christopher,,7,596.46,Fitness,2024-07-19,9.69,11.03,Medium,2.45,0.9,0,Online Ads
T00216,C0317,2023-07-03,P279,Ground,Accessories,1,69.97,Debit Card,Completed,69.97,27.0,Male,,Gold,66,4733.58,Home Goods,2024-11-27,3.77,15.68,High,10.03,0.37,1,Social Media - Facebook
T00217,C0103,2023-01-25,P371,Night,Clothing,4,139.63,Credit Card,Canceled,558.52,45.0,Male,West Davidport,Silver,52,8114.98,Clothing,2024-06-13,4.18,10.9,Low,6.41,0.42,0,Outlet
T00218,C0076,2023-03-15,P253,Agreement,Electronics,3,379.73,,Completed,1139.19,21.0,Male,Brownside,Bronze,5,8285.76,Home Goods,2024-10-24,4.98,5.04,High,19.65,0.57,0,Social Media - Facebook
T00219,C0386,2023-09-16,P406,Play,Clothing,3,389.63,Credit Card,Canceled,1168.8899999999999,46.0,Female,,Bronze,85,7403.51,Clothing,2023-11-10,2.81,25.53,High,2.71,0.9,0,Social Media - Instagram
T00220,C0300,2024-12-11,P103,If,Home Goods,3,123.54,Apple Pay,Pending,370.62,19.0,Female,Thomasland,Bronze,5,2248.61,Fitness,2024-10-30,9.43,15.2,Medium,12.9,0.43,1,Social Media - TikTok
T00221,C0198,2023-04-13,P794,Cold,Accessories,1,343.97,PayPal,Completed,343.97,63.0,Female,Alexanderview,Platinum,45,9368.5,Home Goods,2023-01-22,5.29,27.8,High,18.68,0.62,1,Outlet
T00222,C0278,2024-10-14,P170,Question,Accessories,4,377.08,PayPal,Canceled,1508.32,32.0,Male,Kevinfort,Platinum,63,5690.46,Electronics,2024-07-12,1.91,22.95,Medium,19.02,0.98,0,Social Media - Facebook
T00223,C0449,2024-02-17,P631,Edge,Home Goods,4,346.29,Debit Card,Pending,1385.16,47.0,Female,East Reginafort,Bronze,85,6025.9,Home Goods,2024-05-01,6.15,24.28,High,17.79,0.83,1,Social Media - X
T00224,C0412,2024-11-07,P135,Career,Electronics,2,73.97,Debit Card,Canceled,147.94,48.0,Female,Warrenport,Bronze,45,1742.95,Clothing,2023-10-03,7.06,11.35,Low,9.49,0.87,0,Online Ads
T00225,C0191,2023-11-10,P562,Car,Clothing,1,296.01,Apple Pay,Pending,296.01,39.0,Male,South Robert,Silver,33,6355.99,Accessories,2023-03-04,5.27,5.71,High,9.44,0.32,1,Outlet
T00226,C0116,2023-09-16,P775,None,Clothing,2,78.53,Apple Pay,,157.06,31.0,,Joanneville,Platinum,85,1403.1,Home Goods,2024-07-25,7.32,12.61,High,13.18,0.78,0,Social Media - Facebook
T00227,C0492,2023-08-03,P482,Official,Fitness,2,321.27,PayPal,Pending,642.54,44.0,Male,Karaborough,Gold,31,1003.72,Home Goods,2025-01-01,4.53,8.51,High,6.13,0.5,1,Social Media - Instagram
T00228,C0078,2024-04-13,P620,Draw,Accessories,5,323.4,Apple Pay,Pending,1617.0,60.0,Female,Nelsonbury,Bronze,3,6522.22,Accessories,2024-04-28,7.58,9.44,High,11.88,0.43,1,Outlet
T00229,C0400,2023-04-06,P114,Executive,Clothing,5,139.47,PayPal,Canceled,697.35,32.0,Female,South Ryanbury,Platinum,41,9405.74,Clothing,2023-03-01,7.46,7.97,Medium,17.37,0.72,0,Outlet
T00230,C0206,2023-12-22,P416,Various,Accessories,1,449.27,,Pending,449.27,25.0,Female,,Silver,70,4013.35,Clothing,2024-02-25,6.48,14.98,Medium,6.97,0.3,1,Social Media - Instagram
T00231,C0169,2023-10-29,P211,Meeting,Home Goods,3,330.65,PayPal,Canceled,991.9499999999999,61.0,Male,Lake Barbara,Gold,59,7176.25,Accessories,2023-07-16,5.38,27.54,Low,6.79,0.63,0,Online Ads
T00232,C0442,2024-05-18,P254,Never,Accessories,1,132.17,Debit Card,Canceled,132.17,45.0,Female,East Rodneyberg,Gold,79,4385.02,Clothing,2024-08-08,7.61,27.92,Low,5.93,0.46,1,Outlet
T00233,C0002,2023-12-31,P199,Fund,Electronics,3,275.26,Debit Card,Canceled,825.78,37.0,Female,Walkerport,Bronze,1,7247.4,Accessories,2024-09-14,8.37,25.48,High,6.3,0.71,1,Online Ads
T00234,C0166,2024-03-12,P185,Still,Accessories,3,71.0,,Completed,213.0,43.0,Female,North Amystad,Platinum,42,3917.96,Home Goods,2024-11-03,4.39,8.6,Low,15.79,0.77,1,Outlet
T00235,C0455,2023-01-31,P274,Generation,Electronics,3,454.55,PayPal,Pending,1363.65,32.0,Female,,Platinum,72,3596.89,Fitness,2023-11-05,5.87,15.43,Low,10.5,0.68,1,Outlet
T00236,C0356,2024-04-04,P519,Five,Accessories,3,264.35,Credit Card,Canceled,793.0500000000001,24.0,Female,West Brenda,Gold,72,2619.86,Electronics,2023-09-06,4.75,25.83,High,16.58,0.51,0,Online Ads
T00237,C0408,2023-04-02,P151,Party,Electronics,3,376.22,PayPal,Canceled,1128.66,26.0,Female,Johnsonside,Silver,74,9351.39,Fitness,2023-02-26,3.02,10.48,Low,19.93,0.31,1,Outlet
T00238,C0467,2024-03-14,P952,Dark,Electronics,3,336.2,,Canceled,1008.5999999999999,34.0,Female,Lake Jessica,Gold,25,8016.59,Home Goods,2024-04-23,5.29,12.14,Low,19.63,0.56,0,Online Ads
T00239,C0463,2023-05-15,P106,Should,Accessories,2,175.73,Debit Card,Pending,351.46,46.0,Male,Lake Lukehaven,Gold,70,9865.02,Home Goods,2024-05-25,1.74,5.56,High,7.91,0.5,1,Outlet
T00240,C0094,2023-08-02,P228,Probably,Electronics,4,393.45,Debit Card,Completed,1573.8,39.0,,West Arthur,Silver,43,3702.69,Accessories,2024-02-09,6.55,17.99,Low,18.83,0.36,1,Online Ads
T00241,C0014,2024-02-20,P566,Person,Accessories,2,421.39,Apple Pay,Pending,842.78,58.0,Female,Lifort,Silver,81,9102.23,Fitness,2023-03-07,1.43,29.0,High,14.25,0.74,0,Online Ads
T00242,C0212,2023-05-27,P754,Deep,Clothing,4,113.97,Apple Pay,Canceled,455.88,52.0,Female,South Kristinachester,Platinum,9,1254.76,Clothing,2024-08-12,2.46,27.41,High,6.4,0.4,1,Outlet
T00243,C0463,2023-12-27,P843,Against,Accessories,4,43.86,Debit Card,Completed,175.44,46.0,Male,Lake Lukehaven,Gold,70,9865.02,Home Goods,2024-05-25,1.74,5.56,High,7.91,0.5,1,Outlet
T00244,C0103,2023-09-20,P714,Big,Accessories,3,446.9,Apple Pay,Canceled,1340.6999999999998,45.0,Male,West Davidport,Silver,52,8114.98,Clothing,2024-06-13,4.18,10.9,Low,6.41,0.42,0,Outlet
